7.820000000000000000e+02 1.131319324237890578e+04
3.890000000000000000e+02 8.593243884886493106e+03
1.090000000000000000e+02 9.793685620489866778e+03
9.340000000000000000e+02 1.148947648377260884e+04
1.657000000000000000e+03 1.059232642822656089e+04
1.741000000000000000e+03 1.069732901378856332e+04
8.880000000000000000e+02 9.358981502126767737e+03
1.772000000000000000e+03 1.066350949424527062e+04
1.726000000000000000e+03 1.070390388429072846e+04
1.626000000000000000e+03 1.060305488596811301e+04
8.000000000000000000e+00 1.139761117195675251e+04
5.700000000000000000e+01 1.177231914579376462e+04
2.750000000000000000e+02 1.060315102144722368e+04
5.530000000000000000e+02 1.053613618464962565e+04
1.652000000000000000e+03 1.058506322337671554e+04
1.749000000000000000e+03 1.069009566253293269e+04
3.100000000000000000e+02 1.508573088575251131e+04
7.320000000000000000e+02 8.929287894424620390e+03
8.760000000000000000e+02 9.005497091013676254e+03
1.313000000000000000e+03 8.834652080448864581e+03
1.436000000000000000e+03 1.095910401950907362e+04
9.460000000000000000e+02 1.174338394100099140e+04
4.480000000000000000e+02 1.340262818084604260e+04
5.100000000000000000e+01 1.194815800707910785e+04
5.950000000000000000e+02 1.221347910878797120e+04
3.380000000000000000e+02 1.580933410284907586e+04
1.132000000000000000e+03 1.703882335156760018e+04
7.200000000000000000e+01 1.110256797277917576e+04
1.238000000000000000e+03 1.234028871276365862e+04
1.325000000000000000e+03 8.775035018286820559e+03
1.672000000000000000e+03 1.062405408525924395e+04
1.755000000000000000e+03 1.068361044376031896e+04
6.800000000000000000e+01 1.130416849951494987e+04
3.900000000000000000e+02 8.580388757713832092e+03
1.659000000000000000e+03 1.059583982034281325e+04
6.350000000000000000e+02 1.076470588257824784e+04
3.430000000000000000e+02 1.420637901840855011e+04
1.420000000000000000e+03 1.162596761129709557e+04
1.110000000000000000e+03 1.471011721922966353e+04
2.580000000000000000e+02 1.069303971794411336e+04
1.617000000000000000e+03 1.063856278722030947e+04
1.053000000000000000e+03 1.046209696644869473e+04
1.650000000000000000e+02 1.044483353613414147e+04
5.460000000000000000e+02 1.004443404094482321e+04
9.530000000000000000e+02 1.179652508145507636e+04
1.570000000000000000e+02 1.031104599022941875e+04
6.580000000000000000e+02 1.250202790763924168e+04
1.145000000000000000e+03 1.346745311883348222e+04
8.400000000000000000e+02 1.147223849746352789e+04
1.064000000000000000e+03 1.059427818670480701e+04
6.390000000000000000e+02 1.057401736510214869e+04
1.167000000000000000e+03 9.579782827705648742e+03
1.290000000000000000e+03 1.096282504630859512e+04
1.719000000000000000e+03 1.070281834775090283e+04
3.780000000000000000e+02 8.893671857406890922e+03
4.720000000000000000e+02 1.313131360479055729e+04
1.674000000000000000e+03 1.062884240982047959e+04
1.421000000000000000e+03 1.158955938641741523e+04
1.472000000000000000e+03 1.015140488447310781e+04
2.770000000000000000e+02 1.059481424562510256e+04
7.860000000000000000e+02 1.171808782321399303e+04
8.050000000000000000e+02 1.307178862240351191e+04
1.654000000000000000e+03 1.058768333763619739e+04
1.642000000000000000e+03 1.057913296030419224e+04
4.000000000000000000e+01 1.210303137903093011e+04
2.440000000000000000e+02 1.077832412743494206e+04
3.290000000000000000e+02 1.840013705999699596e+04
1.781000000000000000e+03 1.065355663541602007e+04
1.940000000000000000e+02 1.080035968217337359e+04
1.715000000000000000e+03 1.070083005396705630e+04
9.560000000000000000e+02 1.179689936052946541e+04
9.540000000000000000e+02 1.179814893083663083e+04
2.090000000000000000e+02 1.087259044694298973e+04
1.090000000000000000e+03 1.085503946329248538e+04
4.960000000000000000e+02 1.003534141772760995e+04
1.359000000000000000e+03 1.069694512873580243e+04
1.279000000000000000e+03 1.238320493154056931e+04
1.001000000000000000e+03 1.068382017724077559e+04
1.119000000000000000e+03 1.714738862922253975e+04
1.130000000000000000e+02 9.773027935685811826e+03
1.796000000000000000e+03 1.064042487363318651e+04
1.490000000000000000e+03 1.032466309701530190e+04
1.778000000000000000e+03 1.065674190474422539e+04
1.311000000000000000e+03 8.925115290805208133e+03
5.810000000000000000e+02 1.199343611024511119e+04
1.089000000000000000e+03 1.084800291840917816e+04
1.415000000000000000e+03 1.178802102956757335e+04
1.175000000000000000e+03 8.939767497952765552e+03
7.380000000000000000e+02 8.608094536961474660e+03
1.540000000000000000e+03 1.099013808917492679e+04
1.467000000000000000e+03 1.015546602939178592e+04
1.241000000000000000e+03 1.262451899781655266e+04
6.770000000000000000e+02 1.616168582010583305e+04
4.280000000000000000e+02 1.131985092251475544e+04
1.403000000000000000e+03 1.200836663586589930e+04
4.400000000000000000e+02 1.273075442155954261e+04
1.750000000000000000e+03 1.068906557656074801e+04
5.740000000000000000e+02 1.173768518131963719e+04
1.455000000000000000e+03 1.030681943589889852e+04
1.104000000000000000e+03 1.252863901907251784e+04
2.140000000000000000e+02 1.087899596836531236e+04
5.020000000000000000e+02 9.416717238370039922e+03
9.780000000000000000e+02 1.141978029221825636e+04
2.470000000000000000e+02 1.076039668764629278e+04
2.410000000000000000e+02 1.079558634111617357e+04
1.800000000000000000e+01 1.178735537880061020e+04
1.250000000000000000e+02 9.820225197794208725e+03
7.870000000000000000e+02 1.181437306856358009e+04
1.434000000000000000e+03 1.104602741075159975e+04
6.010000000000000000e+02 1.217560268395375533e+04
3.210000000000000000e+02 1.841768706772743099e+04
1.102000000000000000e+03 1.173392848807176961e+04
1.700000000000000000e+01 1.175461259512577999e+04
1.631000000000000000e+03 1.059044172097412411e+04
4.040000000000000000e+02 8.704887040941852320e+03
8.370000000000000000e+02 1.181176792061334163e+04
3.960000000000000000e+02 8.549913406175110140e+03
7.300000000000000000e+01 1.105098069393903461e+04
1.425000000000000000e+03 1.143327350711022154e+04
3.340000000000000000e+02 1.710904630637126684e+04
5.410000000000000000e+02 9.687119080512789878e+03
6.040000000000000000e+02 1.212575968614053454e+04
6.790000000000000000e+02 1.625893755375434375e+04
7.740000000000000000e+02 1.043367953505981677e+04
1.366000000000000000e+03 1.108497659824648144e+04
8.690000000000000000e+02 9.053704567608998332e+03
1.047000000000000000e+03 1.039645233821062357e+04
8.800000000000000000e+02 9.074585217242167346e+03
6.410000000000000000e+02 1.048671923598043213e+04
1.014000000000000000e+03 1.039774623301142128e+04
1.078000000000000000e+03 1.075230427850848901e+04
5.210000000000000000e+02 8.637467472928325151e+03
4.320000000000000000e+02 1.182886334486852320e+04
1.288000000000000000e+03 1.122391078411411945e+04
9.760000000000000000e+02 1.147718516772829025e+04
6.370000000000000000e+02 1.066695649613549176e+04
1.308000000000000000e+03 9.102240965566454179e+03
1.304000000000000000e+03 9.409095501131472702e+03
8.650000000000000000e+02 9.191372715692601560e+03
9.610000000000000000e+02 1.176775037808191155e+04
5.230000000000000000e+02 8.679297658878751463e+03
1.164000000000000000e+03 9.903239390622671635e+03
9.000000000000000000e+00 1.144246021163678233e+04
4.630000000000000000e+02 1.372638129767245300e+04
1.233000000000000000e+03 1.180904549229521035e+04
1.630000000000000000e+03 1.059256826704442574e+04
1.678000000000000000e+03 1.063846710395057926e+04
2.460000000000000000e+02 1.076643033283980367e+04
1.510000000000000000e+02 1.020688774534544791e+04
1.326000000000000000e+03 8.803800773160130120e+03
4.540000000000000000e+02 1.370216560801693231e+04
1.309000000000000000e+03 9.037869821842958117e+03
2.030000000000000000e+02 1.085346219743496840e+04
2.660000000000000000e+02 1.064709491138341764e+04
1.381000000000000000e+03 1.172374727831709606e+04
7.450000000000000000e+02 8.389722486394623047e+03
8.660000000000000000e+02 9.149288561281189686e+03
9.180000000000000000e+02 1.087945081777671658e+04
7.250000000000000000e+02 9.450208963878383656e+03
4.950000000000000000e+02 1.015119590489641632e+04
3.520000000000000000e+02 1.185315697664035724e+04
1.098000000000000000e+03 1.090027102826555711e+04
7.210000000000000000e+02 9.830178170247372691e+03
1.708000000000000000e+03 1.069486264561781536e+04
6.500000000000000000e+02 1.018010089200012408e+04
8.740000000000000000e+02 8.995548379379066319e+03
1.536000000000000000e+03 1.096416415749646512e+04
1.794000000000000000e+03 1.064187044959684863e+04
1.787000000000000000e+03 1.064769688728336769e+04
7.110000000000000000e+02 1.110803159849462463e+04
1.629000000000000000e+03 1.059489078966435409e+04
2.900000000000000000e+02 1.055505546564824908e+04
9.620000000000000000e+02 1.175753252909636285e+04
3.680000000000000000e+02 9.529674874845986778e+03
1.525000000000000000e+03 1.085854710073325077e+04
1.300000000000000000e+01 1.160932156421262880e+04
1.253000000000000000e+03 1.342193087489637583e+04
5.390000000000000000e+02 9.546256448606138292e+03
7.030000000000000000e+02 1.251951887564557546e+04
1.468000000000000000e+03 1.015217675958522159e+04
1.407000000000000000e+03 1.196389769500921284e+04
7.960000000000000000e+02 1.256972602505639225e+04
9.310000000000000000e+02 1.139646940650852230e+04
1.554000000000000000e+03 1.102675290514042899e+04
1.034000000000000000e+03 1.029999165414487106e+04
1.386000000000000000e+03 1.186342715342406518e+04
2.310000000000000000e+02 1.084494725476231179e+04
6.930000000000000000e+02 1.464895718470035536e+04
3.170000000000000000e+02 1.752342360602940244e+04
1.067000000000000000e+03 1.063026559468772030e+04
1.568000000000000000e+03 1.098639979518515065e+04
1.136000000000000000e+03 1.601138030279875238e+04
1.576000000000000000e+03 1.093726111358577145e+04
7.160000000000000000e+02 1.040549495902339004e+04
1.633000000000000000e+03 1.058676652473175091e+04
9.550000000000000000e+02 1.179827316666818660e+04
2.100000000000000000e+01 1.187660708627595159e+04
1.150000000000000000e+02 9.770462092226300229e+03
1.435000000000000000e+03 1.100242540103078863e+04
4.680000000000000000e+02 1.347532217071372361e+04
1.340000000000000000e+03 9.508594291120693015e+03
5.930000000000000000e+02 1.220791366159649260e+04
6.000000000000000000e+01 1.166144833119934265e+04
4.200000000000000000e+01 1.209096238186679147e+04
2.970000000000000000e+02 1.054416005357988615e+04
6.200000000000000000e+02 1.154727963219023877e+04
7.670000000000000000e+02 9.641787287400255082e+03
4.520000000000000000e+02 1.362465175105751223e+04
4.470000000000000000e+02 1.333423015975089402e+04
4.390000000000000000e+02 1.262879651933807145e+04
1.779000000000000000e+03 1.065566328348857860e+04
8.130000000000000000e+02 1.324409904807631028e+04
1.608000000000000000e+03 1.069012564121992546e+04
1.202000000000000000e+03 8.411231228952958190e+03
4.500000000000000000e+02 1.352431381325105576e+04
8.250000000000000000e+02 1.289727884171962614e+04
1.343000000000000000e+03 9.696992702434305102e+03
5.690000000000000000e+02 1.150412723358661788e+04
1.122000000000000000e+03 1.760158232130277975e+04
1.766000000000000000e+03 1.067061709560717463e+04
3.160000000000000000e+02 1.723246238202988388e+04
1.083000000000000000e+03 1.079975038641273750e+04
1.553000000000000000e+03 1.102687254602673238e+04
5.440000000000000000e+02 9.901249817064714080e+03
1.273000000000000000e+03 1.301183181938964844e+04
2.600000000000000000e+01 1.199423569935335399e+04
1.376000000000000000e+03 1.154494096538732992e+04
5.050000000000000000e+02 9.163039374726455208e+03
1.152000000000000000e+03 1.181387999928306635e+04
1.580000000000000000e+02 1.032820074875394312e+04
4.900000000000000000e+01 1.199251049699164105e+04
7.950000000000000000e+02 1.249692937933245594e+04
9.370000000000000000e+02 1.157119869241951164e+04
1.123000000000000000e+03 1.769817076656678182e+04
7.900000000000000000e+02 1.208965177961082918e+04
1.595000000000000000e+03 1.078673889595099536e+04
1.357000000000000000e+03 1.057834035477771067e+04
3.110000000000000000e+02 1.548263568453849075e+04
9.720000000000000000e+02 1.158088672954812864e+04
6.260000000000000000e+02 1.123748055086720888e+04
1.350000000000000000e+03 1.014420483448122832e+04
4.380000000000000000e+02 1.252341399465908398e+04
1.124000000000000000e+03 1.776409879320676555e+04
1.433000000000000000e+03 1.108980348391777807e+04
5.800000000000000000e+02 1.196238696033358610e+04
7.470000000000000000e+02 8.369428818496069653e+03
8.150000000000000000e+02 1.324008510184990519e+04
1.189000000000000000e+03 8.364022322746759528e+03
1.169000000000000000e+03 9.391652764784275860e+03
3.250000000000000000e+02 1.875865189084743906e+04
4.210000000000000000e+02 1.038852886807644609e+04
1.566000000000000000e+03 1.099614348770970901e+04
1.651000000000000000e+03 1.058391053084644045e+04
8.840000000000000000e+02 9.197276870965139096e+03
2.610000000000000000e+02 1.067524916579142518e+04
0.000000000000000000e+00 1.100000000000000000e+04
1.799000000000000000e+03 1.063844667126848435e+04
